signal_date,date,strategy,fee_bps,rebalance_every,gross_return,net_return,wealth,turnover,transaction_cost,scheduled_rebalance,traded,weight_VOO,weight_GLD,weight_TLT
2016-03-04,2016-03-07,All Weather proxy (buy & hold),0.0,0,0.0009563144080185203,0.0009563144080185203,1060.9603788070403,0.0,0.0,False,False,0.29559477925492844,0.1614156359884079,0.5429895847566637
2016-03-07,2016-03-08,All Weather proxy (buy & hold),0.0,0,0.0019144922447677237,0.0019144922447677237,1062.9915792242723,0.0,0.0,False,False,0.2956337882100786,0.16206411229163706,0.5423020994982843
2016-03-08,2016-03-09,All Weather proxy (buy & hold),0.0,0,-0.003057548132867854,-0.003057548132867854,1059.741431305961,0.0,0.0,False,False,0.2917489827702067,0.1610066875373358,0.5472443296924574
2016-03-09,2016-03-10,All Weather proxy (buy & hold),0.0,0,0.0004945129898449945,0.0004945129898449945,1060.2654872096189,0.0,0.0,False,False,0.2942525009999584,0.16016111929093724,0.5455863797091044
2016-03-10,2016-03-11,All Weather proxy (buy & hold),0.0,0,-0.003509912521487673,-0.003509912521487673,1056.5440480999605,0.0,0.0,False,False,0.29426796451345816,0.16265226157610604,0.5430797739104359
2016-03-11,2016-03-14,All Weather proxy (buy & hold),0.0,0,-0.0008262576245911036,-0.0008262576245911036,1055.6710705245016,0.0,0.0,False,False,0.3000966715614485,0.16041743098881345,0.5394858974497381
2016-03-14,2016-03-15,All Weather proxy (buy & hold),0.0,0,0.00024224620512333975,0.00024224620512333975,1055.9268028351946,0.0,0.0,False,False,0.29989271392181777,0.15847951245731656,0.5416277736208657
2016-03-15,2016-03-16,All Weather proxy (buy & hold),0.0,0,0.0069380224109214985,0.0069380224109214985,1063.252846657558,0.0,0.0,False,False,0.2994326168361679,0.15856210398050646,0.5420052791833255
2016-03-16,2016-03-17,All Weather proxy (buy & hold),0.0,0,0.003508549433491691,0.003508549433491691,1066.9833218303568,0.0,0.0,False,False,0.299149150980812,0.16098046629708707,0.539870382722101
2016-03-17,2016-03-18,All Weather proxy (buy & hold),0.0,0,0.0018119720430533675,0.0018119720430533675,1068.9166657799176,0.0,0.0,False,False,0.2999886784975248,0.15980570867477106,0.5402056128277043
2016-03-18,2016-03-21,All Weather proxy (buy & hold),0.0,0,-0.004801580888237294,-0.004801580888237294,1063.7841759463904,0.0,0.0,False,False,0.30056254348867695,0.15907848049258708,0.5403589760187358
2016-03-21,2016-03-22,All Weather proxy (buy & hold),0.0,0,0.0001794093746004652,0.0001794093746004652,1063.9750288001067,0.0,0.0,False,False,0.3024735955653505,0.1587251987563933,0.5388012056782563
2016-03-22,2016-03-23,All Weather proxy (buy & hold),0.0,0,0.0005641681114173756,0.0005641681114173756,1064.5752895827002,0.0,0.0,False,False,0.30225812213702263,0.1591636370687092,0.538578240794268
2016-03-23,2016-03-24,All Weather proxy (buy & hold),0.0,0,-0.00037236748175187875,-0.00037236748175187875,1064.178876362983,0.0,0.0,False,False,0.3001557005078706,0.15547403485636552,0.5443702646357639
2016-03-24,2016-03-28,All Weather proxy (buy & hold),0.0,0,0.0012846453622683035,0.0012846453622683035,1065.5459688211265,0.0,0.0,False,False,0.30005813214462707,0.15515849345330926,0.5447833744020637
2016-03-28,2016-03-29,All Weather proxy (buy & hold),0.0,0,0.011468503697292624,0.011468503697292624,1077.7661867041868,0.0,0.0,False,False,0.29988226799974455,0.15531907932442,0.5447986526758354
2016-03-29,2016-03-30,All Weather proxy (buy & hold),0.0,0,-0.006660166080634901,-0.006660166080634901,1070.5880849046443,0.0,0.0,False,False,0.2993287603349257,0.1564026458811671,0.5442685937839071
2016-03-30,2016-03-31,All Weather proxy (buy & hold),0.0,0,0.003841438899408088,0.003841438899408088,1074.70068361924,0.0,0.0,False,False,0.3026004420087783,0.15525047478645157,0.5421490832047701
2016-03-31,2016-04-01,All Weather proxy (buy & hold),0.0,0,0.0024109281297025656,0.0024109281297025656,1077.2917097283882,0.0,0.0,False,False,0.30072481200988876,0.1553695620779786,0.5439056259121328
2016-04-01,2016-04-04,All Weather proxy (buy & hold),0.0,0,-0.0016492419410484933,-0.0016492419410484933,1075.5149950579603,0.0,0.0,False,False,0.30192666329291373,0.15406042310469745,0.5440129136023889
2016-04-04,2016-04-05,All Weather proxy (buy & hold),0.0,0,0.004895757486113003,0.004895757486113003,1080.780455646442,0.0,0.0,False,False,0.30146926504271276,0.15328554532477176,0.5452451896325154
2016-04-05,2016-04-06,All Weather proxy (buy & hold),0.0,0,-0.00169411314690532,-0.00169411314690532,1078.949491267613,0.0,0.0,False,False,0.2969556145635108,0.15452182481247712,0.5485225606240122
2016-04-06,2016-04-07,All Weather proxy (buy & hold),0.0,0,0.0053881613611249865,0.0053881613611249865,1084.7630452270666,0.0,0.0,False,False,0.30070013725479405,0.15383687074878205,0.5454629919964239
2016-04-07,2016-04-08,All Weather proxy (buy & hold),0.0,0,-0.002902612694470774,-0.002902612694470774,1081.6143982414978,0.0,0.0,False,False,0.2955651844242768,0.15519755667252086,0.5492372589032024
2016-04-08,2016-04-11,All Weather proxy (buy & hold),0.0,0,0.0006183079802699958,0.0006183079802699958,1082.2831690555054,0.0,0.0,False,False,0.2972336950255354,0.15541313592190628,0.5473531690525583
2016-04-11,2016-04-12,All Weather proxy (buy & hold),0.0,0,-0.000862242153962627,-0.000862242153962627,1081.3499788846216,0.0,0.0,False,False,0.29627411047690555,0.15741544819396602,0.5463104413291284
2016-04-12,2016-04-13,All Weather proxy (buy & hold),0.0,0,0.003223562018853025,0.003223562018853025,1084.8357776056416,0.0,0.0,False,False,0.2994145103942614,0.1575775531569715,0.543007936448767
2016-04-13,2016-04-14,All Weather proxy (buy & hold),0.0,0,-0.004808004116571878,-0.004808004116571878,1079.6198827211092,0.0,0.0,False,False,0.3014385793892182,0.15539648739233403,0.5431649332184477
2016-04-14,2016-04-15,All Weather proxy (buy & hold),0.0,0,0.005383955170762587,0.005383955170762587,1085.4325077711437,0.0,0.0,False,False,0.3028630772871361,0.15396484259614632,0.5431720801167176
2016-04-15,2016-04-18,All Weather proxy (buy & hold),0.0,0,-0.00041122173777227385,-0.00041122173777227385,1084.9861543290635,0.0,0.0,False,False,0.30090969460679734,0.15419954519420498,0.5448907601989976
2016-04-18,2016-04-19,All Weather proxy (buy & hold),0.0,0,0.001628345847862765,0.001628345847862765,1086.7528870284539,0.0,0.0,False,False,0.3032135162331844,0.1540275050254178,0.5427589787413979
2016-04-19,2016-04-20,All Weather proxy (buy & hold),0.0,0,-0.0064866396132798754,-0.0064866396132798754,1079.7035127016088,0.0,0.0,False,False,0.3036353667912367,0.15618028332185016,0.5401843498869132
2016-04-20,2016-04-21,All Weather proxy (buy & hold),0.0,0,-0.004305422948515056,-0.004305422948515056,1075.054932420431,0.0,0.0,False,False,0.30587178143484517,0.15639807558200122,0.5377301429831537
2016-04-21,2016-04-22,All Weather proxy (buy & hold),0.0,0,-0.003316597995057096,-0.003316597995057096,1071.4894073869891,0.0,0.0,False,False,0.3054883963485881,0.15766847144894128,0.5368431322024706
2016-04-22,2016-04-25,All Weather proxy (buy & hold),0.0,0,-0.0022638249610319066,-0.0022638249610319066,1069.063742921065,0.0,0.0,False,False,0.30658496408754754,0.15616637760367572,0.5372486583087768
2016-04-25,2016-04-26,All Weather proxy (buy & hold),0.0,0,-0.0013604165353336439,-0.0013604165353336439,1067.6093709278696,0.0,0.0,False,False,0.3067836419733081,0.15697213106420102,0.536244226962491
2016-04-26,2016-04-27,All Weather proxy (buy & hold),0.0,0,0.006428843640223312,0.006428843640223312,1074.472864642402,0.0,0.0,False,False,0.30765098069177144,0.15781082267608565,0.534538196632143
2016-04-27,2016-04-28,All Weather proxy (buy & hold),0.0,0,0.0024248983920591074,0.0024248983920591074,1077.0783521641847,0.0,0.0,False,False,0.3063238498313485,0.1572519076659175,0.536424242502734
2016-04-28,2016-04-29,All Weather proxy (buy & hold),0.0,0,0.002765429967818085,0.002765429967818085,1080.0569369169477,0.0,0.0,False,False,0.3028298452037431,0.15983657147685937,0.5373335833193975
2016-04-29,2016-05-02,All Weather proxy (buy & hold),0.0,0,-0.0035514926379750047,-0.0035514926379750047,1076.2211226568934,0.0,0.0,False,False,0.30028082427451436,0.162497217441803,0.5372219582836827
2016-05-02,2016-05-03,All Weather proxy (buy & hold),0.0,0,0.0037576195954207798,0.0037576195954207798,1080.2651522363947,0.0,0.0,False,False,0.3037558330275565,0.1625356467672768,0.5337085202051667
2016-05-03,2016-05-04,All Weather proxy (buy & hold),0.0,0,0.00020695536289985945,0.00020695536289985945,1080.4887189030037,0.0,0.0,False,False,0.30003264530960233,0.16155929071287944,0.5384080639775181
2016-05-04,2016-05-05,All Weather proxy (buy & hold),0.0,0,0.0034024335864654485,0.0034024335864654485,1084.1650100099964,0.0,0.0,False,False,0.2982095932052832,0.16054062786767073,0.541249778927046
2016-05-05,2016-05-06,All Weather proxy (buy & hold),0.0,0,0.0002071029458739133,0.0002071029458739133,1084.3895437773829,0.0,0.0,False,False,0.2971668211843563,0.15981296528448266,0.5430202135311611
2016-05-06,2016-05-09,All Weather proxy (buy & hold),0.0,0,-0.0012962148279490103,-0.0012962148279490103,1082.9839419714658,0.0,0.0,False,False,0.298180049240567,0.16123277649528414,0.5405871742641487
2016-05-09,2016-05-10,All Weather proxy (buy & hold),0.0,0,0.004177225856461735,0.004177225856461735,1087.5078104960019,0.0,0.0,False,False,0.298883686799638,0.15812617577123414,0.5429901374291279
2016-05-10,2016-05-11,All Weather proxy (buy & hold),0.0,0,0.0017244729097606708,0.0017244729097606708,1089.3831882543554,0.0,0.0,False,False,0.30132842173460733,0.15789910220514158,0.5407724760602511
2016-05-11,2016-05-12,All Weather proxy (buy & hold),0.0,0,-0.003552697428533847,-0.003552697428533847,1085.5129394027563,0.0,0.0,False,False,0.2979933138724751,0.1591126063542766,0.5428940797732483
2016-05-12,2016-05-13,All Weather proxy (buy & hold),0.0,0,0.0032134797495430092,0.0032134797495430092,1089.0012132513941,0.0,0.0,False,False,0.29922943960994364,0.1584246390576452,0.5423459213324111
2016-05-13,2016-05-16,All Weather proxy (buy & hold),0.0,0,-0.001643657946821264,-0.001643657946821264,1087.2112677531354,0.0,0.0,False,False,0.2955166047342823,0.15863402685642772,0.5458493684092899
2016-05-16,2016-05-17,All Weather proxy (buy & hold),0.0,0,-0.001175126253560326,-0.001175126253560326,1085.933657249232,0.0,0.0,False,False,0.2989512712462425,0.15901269845264737,0.5420360303011101
2016-05-17,2016-05-18,All Weather proxy (buy & hold),0.0,0,-0.01055655101241049,-0.01055655101241049,1074.469943200387,0.0,0.0,False,False,0.29666715337783106,0.1597487406373579,0.543584105984811
2016-05-18,2016-05-19,All Weather proxy (buy & hold),0.0,0,0.0010652679508256408,0.0010652679508256408,1075.6145415950039,0.0,0.0,False,False,0.2997844736155005,0.15865259640165566,0.5415629299828438
2016-05-19,2016-05-20,All Weather proxy (buy & hold),0.0,0,0.002070609199333937,0.002070609199333937,1077.8417189597678,0.0,0.0,False,False,0.2984933522689076,0.15818026672249727,0.5433263810085951
2016-05-20,2016-05-23,All Weather proxy (buy & hold),0.0,0,0.00036402508741779785,0.00036402508741779785,1078.2340803857346,0.0,0.0,False,False,0.29973708337347754,0.15764270969721889,0.5426202069293037
2016-05-23,2016-05-24,All Weather proxy (buy & hold),0.0,0,-0.0013432818101345584,-0.0013432818101345584,1076.7857081584852,0.0,0.0,False,False,0.29923058742280323,0.15713777604994766,0.5436316365272491
2016-05-24,2016-05-25,All Weather proxy (buy & hold),0.0,0,-0.00039693376208060796,-0.00039693376208060796,1076.3582955563913,0.0,0.0,False,False,0.3034373541378828,0.15462054294452915,0.541942102917588
2016-05-25,2016-05-26,All Weather proxy (buy & hold),0.0,0,0.0024126393837721723,0.0024126393837721723,1078.9551599713006,0.0,0.0,False,False,0.3056280807590683,0.15425996212201173,0.54011195711892
2016-05-26,2016-05-27,All Weather proxy (buy & hold),0.0,0,-0.000862525300564995,-0.000862525300564995,1078.0245338476502,0.0,0.0,False,False,0.30503542762040237,0.1533624771202049,0.5416020952593927
2016-05-27,2016-05-31,All Weather proxy (buy & hold),0.0,0,0.001505904256813821,0.001505904256813821,1079.6479355821211,0.0,0.0,False,False,0.30649128755093885,0.15223088909182567,0.5412778233572355
2016-05-31,2016-06-01,All Weather proxy (buy & hold),0.0,0,0.0026116074103613614,0.0026116074103613614,1082.4675521312686,0.0,0.0,False,False,0.30566523794571226,0.15258043601932386,0.5417543260349639
2016-06-01,2016-06-02,All Weather proxy (buy & hold),0.0,0,0.004474671575040421,0.004474671575040421,1087.3112389176938,0.0,0.0,False,False,0.3054389829825464,0.15202565088861417,0.5425353661288393
2016-06-02,2016-06-03,All Weather proxy (buy & hold),0.0,0,0.011051846028438547,0.011051846028438547,1099.328035315203,0.0,0.0,False,False,0.30499264691732686,0.15099595206902475,0.5440114010136483
2016-06-03,2016-06-06,All Weather proxy (buy & hold),0.0,0,-0.002553396863459517,-0.002553396863459517,1096.5210145579158,0.0,0.0,False,False,0.30078566387473415,0.15348994695048612,0.5457243891747797
2016-06-06,2016-06-07,All Weather proxy (buy & hold),0.0,0,0.0017315596938265133,0.0017315596938265133,1098.4197061501582,0.0,0.0,False,False,0.30300934805244356,0.15393464972434365,0.5430560022232128
2016-06-07,2016-06-08,All Weather proxy (buy & hold),0.0,0,0.006183647103807019,0.006183647103807019,1105.2119459848582,0.0,0.0,False,False,0.3030316600831974,0.15353934528619653,0.5434289946306061
2016-06-08,2016-06-09,All Weather proxy (buy & hold),0.0,0,0.003899414985273607,0.003899414985273607,1109.5216260089348,0.0,0.0,False,False,0.3021619281373967,0.15485604699872316,0.5429820248638803
2016-06-09,2016-06-10,All Weather proxy (buy & hold),0.0,0,0.0003760372925588067,0.0003760372925588067,1109.9388475172145,0.0,0.0,False,False,0.30052476190154637,0.15511165399388135,0.5443635841045723
2016-06-10,2016-06-13,All Weather proxy (buy & hold),0.0,0,0.001345986962151164,0.001345986962151164,1111.4328107347578,0.0,0.0,False,False,0.2975241083992969,0.15567995276596028,0.5467959388347428
2016-06-13,2016-06-14,All Weather proxy (buy & hold),0.0,0,-0.0008870718005335664,-0.0008870718005335664,1110.4468900301672,0.0,0.0,False,False,0.2948881448250804,0.15662005761188794,0.5484917975630317
2016-06-14,2016-06-15,All Weather proxy (buy & hold),0.0,0,0.00283990434093813,0.00283990434093813,1113.600452973545,0.0,0.0,False,False,0.2945016771532865,0.156925277397886,0.5485730454488275
2016-06-15,2016-06-16,All Weather proxy (buy & hold),0.0,0,0.0019656179306519576,0.0019656179306519576,1115.789365991492,0.0,0.0,False,False,0.29323672165997666,0.15764076433693025,0.5491225140030932
2016-06-16,2016-06-17,All Weather proxy (buy & hold),0.0,0,-0.00252326320956493,-0.00252326320956493,1112.9739357346618,0.0,0.0,False,False,0.2936139373263099,0.1556777959220786,0.5507082667516114
2016-06-17,2016-06-20,All Weather proxy (buy & hold),0.0,0,-0.004931802540553326,-0.004931802540553326,1107.484968050836,0.0,0.0,False,False,0.2932631897813073,0.15807383134304862,0.5486629788756441
2016-06-20,2016-06-21,All Weather proxy (buy & hold),0.0,0,-0.004713736507739749,-0.004713736507739749,1102.2645757251616,0.0,0.0,False,False,0.29660480558637625,0.15790888511873227,0.5454863092948915
2016-06-21,2016-06-22,All Weather proxy (buy & hold),0.0,0,0.00047595037156981506,0.00047595037156981506,1102.7891989595464,0.0,0.0,False,False,0.29885806390311365,0.15560491340956836,0.545537022687318
2016-06-22,2016-06-23,All Weather proxy (buy & hold),0.0,0,-0.0034060495199879784,-0.0034060495199879784,1099.0330443377823,0.0,0.0,False,False,0.29821605700197995,0.15560811997525614,0.546175823022764
2016-06-23,2016-06-24,All Weather proxy (buy & hold),0.0,0,0.011102270495759008,0.011102270495759008,1111.234806479798,0.0,0.0,False,False,0.30310661702719727,0.15511966992008452,0.5417737130527183
2016-06-24,2016-06-27,All Weather proxy (buy & hold),0.0,0,0.009505645665272027,0.009505645665272027,1121.797810801112,0.0,0.0,False,False,0.2888501032417054,0.1609396906630849,0.5502102060952098
2016-06-27,2016-06-28,All Weather proxy (buy & hold),0.0,0,0.004633458896474464,0.004633458896474464,1126.995614847614,0.0,0.0,False,False,0.2810782762098839,0.1602846454178872,0.5586370783722289
2016-06-28,2016-06-29,All Weather proxy (buy & hold),0.0,0,0.0012857489495439198,0.0012857489495439198,1128.444648275545,0.0,0.0,False,False,0.28494801933345154,0.15783256415514665,0.5572194165114018
2016-06-29,2016-06-30,All Weather proxy (buy & hold),0.0,0,0.006735393601972428,0.006735393601972428,1136.0451671397202,0.0,0.0,False,False,0.2894821970716455,0.15828395340728224,0.5522338495210722
2016-06-30,2016-07-01,All Weather proxy (buy & hold),0.0,0,0.010674916543537891,0.010674916543537891,1148.172354488626,0.0,0.0,False,False,0.2914270468841788,0.15801211182730482,0.5505608412885163
2016-07-01,2016-07-05,All Weather proxy (buy & hold),0.0,0,0.006199776734208546,0.006199776734208546,1155.290766738846,0.0,0.0,False,False,0.28894916966316836,0.15874140715593513,0.5523094231808966
2016-07-05,2016-07-06,All Weather proxy (buy & hold),0.0,0,0.003516666512665974,0.003516666512665974,1159.3535390906288,0.0,0.0,False,False,0.28515588314904117,0.15906561278231718,0.5557785040686417
2016-07-06,2016-07-07,All Weather proxy (buy & hold),0.0,0,-0.0008318280411590507,-0.0008318280411590507,1158.3891563071963,0.0,0.0,False,False,0.28583554493518054,0.15943864227493798,0.5547258127898813
2016-07-07,2016-07-08,All Weather proxy (buy & hold),0.0,0,0.009387047208676677,0.009387047208676677,1169.2630100034712,0.0,0.0,False,False,0.2858801152150595,0.15897099106396095,0.5551488937209795
2016-07-08,2016-07-11,All Weather proxy (buy & hold),0.0,0,-0.005352865689400013,-0.005352865689400013,1163.004102155339,0.0,0.0,False,False,0.28752331047821394,0.1584394483674467,0.5540372411543393
2016-07-11,2016-07-12,All Weather proxy (buy & hold),0.0,0,-0.009644278842992416,-0.009644278842992416,1151.7877662986089,0.0,0.0,False,False,0.290077735768317,0.1577909603973736,0.5521313038343093
2016-07-12,2016-07-13,All Weather proxy (buy & hold),0.0,0,0.007799734103489456,0.007799734103489456,1160.77140461939,0.0,0.0,False,False,0.2949664458362033,0.15669039001588791,0.5483431641479087
2016-07-13,2016-07-14,All Weather proxy (buy & hold),0.0,0,-0.007510048703260472,-0.007510048703260472,1152.0539548373465,0.0,0.0,False,False,0.2925797607100621,0.15690837623093168,0.5505118630590063
2016-07-14,2016-07-15,All Weather proxy (buy & hold),0.0,0,-0.005751459170199693,-0.005751459170199693,1145.4279635542325,0.0,0.0,False,False,0.29651313448304323,0.1568759538187263,0.5466109116982304
2016-07-15,2016-07-18,All Weather proxy (buy & hold),0.0,0,0.0005930963299886962,0.0005930963299886962,1146.107312675683,0.0,0.0,False,False,0.29777720416092357,0.15717623902400762,0.5450465568150688
2016-07-18,2016-07-19,All Weather proxy (buy & hold),0.0,0,0.002950091217440138,0.002950091217440138,1149.4884337930514,0.0,0.0,False,False,0.2984574486026346,0.15733076627146322,0.5442117851259021
2016-07-19,2016-07-20,All Weather proxy (buy & hold),0.0,0,-0.004031209492539376,-0.004031209492539376,1144.8546051071808,0.0,0.0,False,False,0.2972498247680388,0.15707790378630757,0.5456722714456538
2016-07-20,2016-07-21,All Weather proxy (buy & hold),0.0,0,0.0023429916054546977,0.0023429916054546977,1147.536989836413,0.0,0.0,False,False,0.29965671491564716,0.15545726330983795,0.544886021774515
2016-07-21,2016-07-22,All Weather proxy (buy & hold),0.0,0,0.0011494030063104962,0.0011494030063104962,1148.8559723023834,0.0,0.0,False,False,0.29783037568923854,0.15745634778755316,0.5447132765232084
2016-07-22,2016-07-25,All Weather proxy (buy & hold),0.0,0,-0.002199455170311769,-0.002199455170311769,1146.3291150941595,0.0,0.0,False,False,0.29886784316869924,0.1561018708225175,0.5450302860087831
